u_in,u_hat, u_tilde,Absolute Time
0.578721,0.530017,0.048701,3571913404.386049
0.578725,0.530129,0.048592,3571913404.396048
0.578728,0.530241,0.048484,3571913404.406049
0.578731,0.530352,0.048375,3571913404.416050
0.578734,0.530464,0.048267,3571913404.426051
0.578737,0.530575,0.048159,3571913404.436051
0.578740,0.530686,0.048051,3571913404.446049
0.578744,0.530796,0.047944,3571913404.456051
0.578747,0.530907,0.047837,3571913404.466052
0.578750,0.531017,0.047730,3571913404.476053
0.578753,0.531127,0.047623,3571913404.486053
0.578756,1.299786,-0.721033,3571913404.496051
0.578759,0.525875,0.052881,3571913404.506052
0.578762,0.525995,0.052764,3571913404.516053
0.578765,0.526116,0.052647,3571913404.526052
0.578768,0.526236,0.052530,3571913404.536053
0.578771,0.526356,0.052413,3571913404.546055
0.578775,0.526475,0.052296,3571913404.556054
0.578778,0.526594,0.052180,3571913404.566052
0.578781,0.526713,0.052064,3571913404.576055
0.578784,0.526832,0.051948,3571913404.586055
0.578787,0.526951,0.051833,3571913404.596055
0.578790,0.527069,0.051718,3571913404.606054
0.578793,0.527187,0.051602,3571913404.616056
0.578796,0.527305,0.051488,3571913404.626053
0.578799,0.527423,0.051373,3571913404.636055
0.578802,0.527540,0.051259,3571913404.646056
0.578805,0.527657,0.051145,3571913404.656057
0.578808,0.527774,0.051031,3571913404.666057
0.578811,0.527891,0.050917,3571913404.676057
0.578814,0.528007,0.050804,3571913404.686055
0.578817,1.046915,-0.468101,3571913404.696058
0.578820,0.525646,0.053171,3571913404.706057
0.578823,0.525767,0.053053,3571913404.716058
0.578826,0.525888,0.052935,3571913404.726058
0.578829,0.526008,0.052817,3571913404.736058
0.578831,0.526129,0.052700,3571913404.746057
0.578834,0.526249,0.052583,3571913404.756059
0.578837,0.526368,0.052466,3571913404.766061
0.578840,0.526488,0.052349,3571913404.776062
0.578843,0.526607,0.052233,3571913404.786061
0.578846,0.526726,0.052117,3571913404.796060
0.578849,0.526845,0.052001,3571913404.806059
0.578852,0.526964,0.051885,3571913404.816062
0.578855,0.527082,0.051770,3571913404.826061
0.578858,0.527200,0.051655,3571913404.836061
0.578860,0.527318,0.051540,3571913404.846061
0.578863,0.527435,0.051425,3571913404.856062
0.578866,0.527553,0.051310,3571913404.866062
0.578869,0.527670,0.051196,3571913404.876061
0.578872,0.527787,0.051082,3571913404.886062
0.578875,0.041421,0.537451,3571913404.896061
0.578877,0.528453,0.050422,3571913404.906062
0.578880,0.528568,0.050309,3571913404.916062
0.578883,0.528683,0.050197,3571913404.926062
0.578886,0.528798,0.050085,3571913404.936065
0.578889,0.528913,0.049973,3571913404.946065
0.578891,0.529027,0.049862,3571913404.956065
0.578894,0.529141,0.049750,3571913404.966065
0.578897,0.529255,0.049639,3571913404.976066
0.578900,0.529369,0.049528,3571913404.986065
0.578903,0.529482,0.049418,3571913404.996068
0.578905,0.529595,0.049307,3571913405.006065
0.578908,0.529708,0.049197,3571913405.016068
0.578911,0.529821,0.049087,3571913405.026068
0.578914,0.529933,0.048978,3571913405.036066
0.578916,0.530045,0.048868,3571913405.046065
0.578919,0.530157,0.048759,3571913405.056068
0.578922,0.530269,0.048650,3571913405.066069
0.578924,0.530381,0.048541,3571913405.076069
0.578927,0.530492,0.048432,3571913405.086069
0.578930,0.871770,-0.292843,3571913405.096069
0.578932,0.528943,0.049986,3571913405.106069
0.578935,0.529058,0.049875,3571913405.116070
0.578938,0.529172,0.049763,3571913405.126069
0.578941,0.529286,0.049652,3571913405.136076
0.578943,0.529399,0.049541,3571913405.146070
0.578946,0.529512,0.049431,3571913405.156070
0.578948,0.529625,0.049320,3571913405.166068
0.578951,0.529738,0.049210,3571913405.176072
0.578954,0.529851,0.049100,3571913405.186071
0.578956,0.529963,0.048990,3571913405.196071
0.578959,0.530075,0.048881,3571913405.206069
0.578962,0.530187,0.048772,3571913405.216072
0.578964,0.530299,0.048663,3571913405.226069
0.578967,0.530411,0.048554,3571913405.236075
0.578969,0.530522,0.048445,3571913405.246075
0.578972,0.530633,0.048337,3571913405.256076
0.578975,0.530744,0.048229,3571913405.266076
0.578977,0.530854,0.048121,3571913405.276072
0.578980,0.530964,0.048013,3571913405.286074
0.578982,1.333382,-0.754402,3571913405.296077
0.578985,0.525266,0.053716,3571913405.306075
0.578987,0.525388,0.053597,3571913405.316075
0.578990,0.525509,0.053478,3571913405.326076
0.578993,0.525631,0.053359,3571913405.336074
0.578995,0.525752,0.053241,3571913405.346076
0.578998,0.525872,0.053123,3571913405.356076
0.579000,0.525993,0.053005,3571913405.366075
0.579003,0.526113,0.052887,3571913405.376076
0.579005,0.526233,0.052769,3571913405.386077
0.579008,0.526353,0.052652,3571913405.396075
0.579010,0.526473,0.052535,3571913405.406075
0.579013,0.526592,0.052418,3571913405.416077
0.579015,0.526711,0.052302,3571913405.426078
0.579018,0.526830,0.052185,3571913405.436078
0.579020,0.526949,0.052069,3571913405.446078
0.579023,0.527067,0.051953,3571913405.456078
0.579025,0.527185,0.051838,3571913405.466075
0.579028,0.527303,0.051722,3571913405.476079
0.579030,0.527420,0.051607,3571913405.486079
0.579032,-0.475393,1.054423,3571913405.496078
0.579035,0.528750,0.050282,3571913405.506078
0.579037,0.528865,0.050170,3571913405.516078
0.579040,0.528979,0.050058,3571913405.526080
0.579042,0.529094,0.049946,3571913405.536080
0.579045,0.529208,0.049835,3571913405.546081
0.579047,0.529321,0.049723,3571913405.556079
0.579049,0.529435,0.049612,3571913405.566081
0.579052,0.529548,0.049501,3571913405.576079
0.579054,0.529661,0.049391,3571913405.586080
0.579057,0.529774,0.049280,3571913405.596080
0.579059,0.529886,0.049170,3571913405.606080
0.579061,0.529999,0.049060,3571913405.616081
0.579064,0.530111,0.048951,3571913405.626081
0.579066,0.530223,0.048841,3571913405.636080
0.579068,0.530334,0.048732,3571913405.646081
0.579071,0.530446,0.048623,3571913405.656082
0.579073,0.530557,0.048514,3571913405.666082
0.579075,0.530668,0.048406,3571913405.676083
0.579078,0.530778,0.048297,3571913405.686083
0.579080,0.035281,0.543796,3571913405.696083
0.579082,0.531445,0.047635,3571913405.706083
0.579085,0.531554,0.047528,3571913405.716084
0.579087,0.531663,0.047422,3571913405.726083
0.579089,0.531772,0.047315,3571913405.736084
0.579092,0.531880,0.047209,3571913405.746082
0.579094,0.531988,0.047103,3571913405.756084
0.579096,0.532096,0.046998,3571913405.766082
0.579099,0.532204,0.046892,3571913405.776083
0.579101,0.532312,0.046787,3571913405.786083
0.579103,0.532419,0.046682,3571913405.796082
0.579105,0.532526,0.046577,3571913405.806082
0.579108,0.532633,0.046473,3571913405.816083
0.579110,0.532739,0.046368,3571913405.826083
0.579112,0.532846,0.046264,3571913405.836083
0.579114,0.532952,0.046160,3571913405.846083
0.579117,0.533058,0.046057,3571913405.856082
0.579119,0.533164,0.045953,3571913405.866082
0.579121,0.533269,0.045850,3571913405.876082
0.579123,0.533374,0.045747,3571913405.886083
0.579126,1.079894,-0.500771,3571913405.896082
0.579128,0.530458,0.048667,3571913405.906082
0.579130,0.530569,0.048558,3571913405.916082
0.579132,0.530680,0.048450,3571913405.926083
0.579134,0.530791,0.048341,3571913405.936084
0.579137,0.530901,0.048233,3571913405.946083
0.579139,0.531012,0.048125,3571913405.956084
0.579141,0.531122,0.048017,3571913405.966082
0.579143,0.531231,0.047910,3571913405.976082
0.579145,0.531341,0.047802,3571913405.986083
0.579148,0.531450,0.047695,3571913405.996084
0.579150,0.531559,0.047588,3571913406.006083
0.579152,0.531668,0.047482,3571913406.016087
0.579154,0.531777,0.047375,3571913406.026086
0.579156,0.531885,0.047269,3571913406.036085
0.579158,0.531993,0.047163,3571913406.046084
0.579160,0.532101,0.047057,3571913406.056085
0.579163,0.532209,0.046951,3571913406.066085
0.579165,0.532316,0.046846,3571913406.076086
0.579167,0.532424,0.046741,3571913406.086086
0.579169,1.319759,-0.740592,3571913406.096086
0.579171,0.526919,0.052250,3571913406.106087
0.579173,0.527038,0.052133,3571913406.116088
0.579175,0.527156,0.052017,3571913406.126089
0.579177,0.527274,0.051901,3571913406.136087
0.579179,0.527392,0.051786,3571913406.146088
0.579182,0.527509,0.051670,3571913406.156088
0.579184,0.527626,0.051555,3571913406.166089
0.579186,0.527743,0.051440,3571913406.176090
0.579188,0.527860,0.051326,3571913406.186090
0.579190,0.527976,0.051211,3571913406.196089
0.579192,0.528093,0.051097,3571913406.206089
0.579194,0.528209,0.050983,3571913406.216090
0.579196,0.528324,0.050870,3571913406.226091
0.579198,0.528440,0.050756,3571913406.236091
0.579200,0.528555,0.050643,3571913406.246091
0.579202,0.528670,0.050530,3571913406.256092
0.579204,0.528785,0.050417,3571913406.266092
0.579206,0.528900,0.050305,3571913406.276090
0.579208,0.529014,0.050192,3571913406.286093
0.579210,1.167855,-0.588647,3571913406.296094
0.579212,0.525155,0.054055,3571913406.306091
0.579214,0.525277,0.053935,3571913406.316093
0.579216,0.525399,0.053816,3571913406.326093
0.579218,0.525520,0.053696,3571913406.336093
0.579220,0.525641,0.053577,3571913406.346094
0.579222,0.525762,0.053458,3571913406.356095
0.579224,0.525883,0.053339,3571913406.366095
0.579226,0.526004,0.053220,3571913406.376096
0.579228,0.526124,0.053102,3571913406.386096
0.579230,0.526244,0.052984,3571913406.396096
0.579232,0.526364,0.052866,3571913406.406096
0.579234,0.526483,0.052749,3571913406.416097
0.579236,0.526603,0.052631,3571913406.426097
0.579238,0.526722,0.052514,3571913406.436098
0.579240,0.526841,0.052397,3571913406.446099
0.579242,0.526959,0.052281,3571913406.456099
0.579244,0.527077,0.052164,3571913406.466100
0.579246,0.527195,0.052048,3571913406.476099
0.579248,0.527313,0.051932,3571913406.486099
0.579250,-0.358397,0.937644,3571913406.496100
0.579251,0.528411,0.050838,3571913406.506100
0.579253,0.528527,0.050725,3571913406.516099
0.579255,0.528642,0.050612,3571913406.526102
0.579257,0.528757,0.050499,3571913406.536102
0.579259,0.528871,0.050386,3571913406.546102
0.579261,0.528986,0.050273,3571913406.556102
0.579263,0.529100,0.050161,3571913406.566103
0.579265,0.529214,0.050049,3571913406.576103
0.579267,0.529328,0.049937,3571913406.586104
0.579268,0.529441,0.049826,3571913406.596104
0.579270,0.529554,0.049714,3571913406.606102
0.579272,0.529667,0.049603,3571913406.616103
0.579274,0.529780,0.049492,3571913406.626103
0.579276,0.529893,0.049382,3571913406.636105
0.579278,0.530005,0.049271,3571913406.646104
0.579280,0.530117,0.049161,3571913406.656105
0.579281,0.530229,0.049051,3571913406.666103
0.579283,0.530340,0.048941,3571913406.676105
0.579285,0.530452,0.048832,3571913406.686106
0.579287,0.035632,0.543653,3571913406.696106
0.579289,0.531120,0.048167,3571913406.706105
0.579291,0.531229,0.048059,3571913406.716106
0.579292,0.531339,0.047952,3571913406.726105
0.579294,0.531448,0.047844,3571913406.736108
0.579296,0.531557,0.047737,3571913406.746107
0.579298,0.531666,0.047630,3571913406.756107
0.579300,0.531775,0.047523,3571913406.766107
