Absolute Time,eta_hat_psi,eta_hat_x,eta_hat_y, eta_tilde_psi, eta_tilde_x, eta_tilde_y,nu_psi_hat, nu_x_hat, nu_y_hat,eta_mpsi,eta_mx,eta_my
3572767156.465900,3.353119,10.790238,3.401670,-1.029294,-0.990658,-2.622910,0.102178,0.123532,-0.240592,2.323825,9.799580,0.778760
3572767156.475900,3.354140,10.791148,3.404216,-1.030315,-0.991568,-2.625457,0.102134,0.123561,-0.240549,2.323825,9.799580,0.778760
3572767156.485901,3.355161,10.792058,3.406763,-1.031336,-0.992478,-2.628003,0.102091,0.123591,-0.240506,2.323825,9.799580,0.778760
3572767156.495901,3.356182,10.792967,3.409309,-1.032357,-0.993388,-2.630550,0.102049,0.123620,-0.240463,2.323825,9.799580,0.778760
3572767156.505901,3.357202,10.793876,3.411855,-1.033377,-0.994296,-2.633096,0.102007,0.123650,-0.240420,2.323825,9.799580,0.778760
3572767156.515903,3.358222,10.794784,3.414402,-1.034397,-0.995205,-2.635642,0.101965,0.123680,-0.240378,2.323825,9.799580,0.778760
3572767156.525902,3.359241,10.795692,3.416948,-1.035417,-0.996113,-2.638188,0.101923,0.123710,-0.240335,2.323825,9.799580,0.778760
3572767156.535902,3.360261,10.796599,3.419494,-1.036436,-0.997020,-2.640734,0.101882,0.123740,-0.240293,2.323825,9.799580,0.778760
3572767156.545898,3.361279,10.797506,3.422040,-1.037454,-0.997927,-2.643280,0.101842,0.123771,-0.240251,2.323825,9.799580,0.778760
3572767156.555902,3.362297,10.798412,3.424586,-1.038473,-0.998833,-2.645826,0.101801,0.123802,-0.240209,2.323825,9.799580,0.778760
3572767156.565903,3.363315,10.799318,3.427132,-1.039490,-0.999739,-2.648372,0.101761,0.123832,-0.240166,2.323825,9.799580,0.778760
3572767156.575905,3.364333,10.800223,3.429678,-1.040508,-1.000644,-2.650918,0.101722,0.123863,-0.240125,2.323825,9.799580,0.778760
3572767156.585903,3.365350,10.801128,3.432224,-1.041525,-1.001548,-2.653464,0.101683,0.123895,-0.240083,2.323825,9.799580,0.778760
3572767156.595904,3.366366,10.802032,3.434769,-1.042541,-1.002453,-2.656010,0.101645,0.123926,-0.240045,2.323825,9.799580,0.778760
3572767156.605904,3.367383,10.802936,3.437315,-1.043558,-1.003356,-2.658556,0.101607,0.123958,-0.240008,2.323825,9.799580,0.778760
3572767156.615904,3.368398,10.803839,3.439861,-1.044574,-1.004260,-2.661101,0.101571,0.123990,-0.239974,2.323825,9.799580,0.778760
3572767156.625903,3.369414,10.804742,3.442407,-1.045589,-1.005162,-2.663647,0.101535,0.124022,-0.239941,2.323825,9.799580,0.778760
3572767156.635905,3.370429,10.805644,3.444952,-1.046604,-1.006065,-2.666193,0.101499,0.124054,-0.239908,2.323825,9.799580,0.778760
3572767156.645901,3.371444,10.806546,3.447498,-1.047619,-1.006967,-2.668738,0.101465,0.124086,-0.239879,2.323825,9.799580,0.778760
3572767156.655905,3.372458,10.807448,3.450044,-1.048634,-1.007868,-2.671284,0.101431,0.124118,-0.239850,2.323825,9.799580,0.778760
3572767156.665905,3.373473,10.808349,3.452590,-1.049648,-1.008769,-2.673830,0.101397,0.124151,-0.239822,2.323825,9.799580,0.778760
3572767156.675905,3.374486,10.809249,3.455136,-1.050662,-1.009670,-2.676376,0.101364,0.124184,-0.239793,2.323825,9.799580,0.778760
3572767156.685905,3.375500,10.810149,3.457681,-1.051675,-1.010570,-2.678922,0.101331,0.124216,-0.239764,2.323825,9.799580,0.778760
3572767156.695908,3.376513,10.811049,3.460227,-1.052688,-1.011469,-2.681468,0.101298,0.124249,-0.239736,2.323825,9.799580,0.778760
3572767156.705907,3.377526,10.811948,3.462773,-1.053701,-1.012369,-2.684014,0.101269,0.124282,-0.239720,2.323825,9.799580,0.778760
3572767156.715908,3.378538,10.812847,3.465320,-1.054714,-1.013268,-2.686560,0.101243,0.124316,-0.239720,2.323825,9.799580,0.778760
3572767156.725906,3.379551,10.813746,3.467866,-1.055726,-1.014167,-2.689107,0.101217,0.124349,-0.239721,2.323825,9.799580,0.778760
3572767156.735907,3.380563,10.814645,3.470413,-1.056738,-1.015065,-2.691653,0.101195,0.124382,-0.239734,2.323825,9.799580,0.778760
3572767156.745902,3.381575,10.815543,3.472960,-1.057750,-1.015964,-2.694201,0.101175,0.124416,-0.239759,2.323825,9.799580,0.778760
3572767156.755908,3.382586,10.816442,3.475508,-1.058761,-1.016862,-2.696748,0.101158,0.124449,-0.239797,2.323825,9.799580,0.778760
3572767156.765908,3.383598,10.817340,3.478056,-1.059773,-1.017761,-2.699296,0.101146,0.124482,-0.239851,2.323825,9.799580,0.778760
3572767156.775908,3.384609,10.818239,3.480605,-1.060784,-1.018660,-2.701845,0.101138,0.124516,-0.239926,2.323825,9.799580,0.778760
3572767156.785908,3.385620,10.819139,3.483154,-1.061796,-1.019559,-2.704395,0.101132,0.124549,-0.240013,2.323825,9.799580,0.778760
3572767156.795909,3.386632,10.820038,3.485705,-1.062807,-1.020459,-2.706945,0.101128,0.124582,-0.240099,2.323825,9.799580,0.778760
3572767156.805909,3.387643,10.820938,3.488256,-1.063818,-1.021359,-2.709497,0.101124,0.124615,-0.240185,2.323825,9.799580,0.778760
3572767156.815910,3.388654,10.821839,3.490808,-1.064829,-1.022259,-2.712049,0.101120,0.124647,-0.240270,2.323825,9.799580,0.778760
3572767156.825910,3.389665,10.822740,3.493361,-1.065841,-1.023160,-2.714602,0.101117,0.124680,-0.240355,2.323825,9.799580,0.778760
3572767156.835909,3.390677,10.823641,3.495915,-1.066852,-1.024061,-2.717156,0.101115,0.124713,-0.240439,2.323825,9.799580,0.778760
3572767156.845905,3.391688,10.824543,3.498470,-1.067863,-1.024963,-2.719710,0.101112,0.124745,-0.240523,2.323825,9.799580,0.778760
3572767156.855910,3.392699,10.825445,3.501025,-1.068874,-1.025865,-2.722266,0.101111,0.124777,-0.240607,2.323825,9.799580,0.778760
3572767156.865909,3.393710,10.826347,3.503581,-1.069885,-1.026767,-2.724822,0.101111,0.124809,-0.240698,2.323825,9.799580,0.778760
3572767156.875912,3.394721,10.827250,3.506138,-1.070896,-1.027670,-2.727379,0.101114,0.124841,-0.240798,2.323825,9.799580,0.778760
3572767156.885912,3.395732,10.828153,3.508696,-1.071907,-1.028574,-2.729937,0.101120,0.124873,-0.240909,2.323825,9.799580,0.778760
3572767156.895911,3.396743,10.829058,3.511256,-1.072919,-1.029478,-2.732496,0.101128,0.124904,-0.241032,2.323825,9.799580,0.778760
3572767156.905912,3.397755,10.829962,3.513816,-1.073930,-1.030383,-2.735056,0.101138,0.124936,-0.241155,2.323825,9.799580,0.778760
3572767156.915911,3.398766,10.830868,3.516377,-1.074941,-1.031288,-2.737617,0.101151,0.124967,-0.241293,2.323825,9.799580,0.778760
3572767156.925912,3.399778,10.831774,3.518940,-1.075953,-1.032195,-2.740180,0.101168,0.124998,-0.241448,2.323825,9.799580,0.778760
3572767156.935912,3.400790,10.832682,3.521503,-1.076965,-1.033102,-2.742744,0.101187,0.125028,-0.241610,2.323825,9.799580,0.778760
3572767156.945907,3.401802,10.833590,3.524068,-1.077977,-1.034010,-2.745309,0.101207,0.125058,-0.241776,2.323825,9.799580,0.778760
3572767156.955913,3.402814,10.834499,3.526635,-1.078989,-1.034920,-2.747875,0.101228,0.125088,-0.241940,2.323825,9.799580,0.778760
3572767156.965913,3.403826,10.835410,3.529203,-1.080001,-1.035830,-2.750443,0.101250,0.125117,-0.242104,2.323825,9.799580,0.778760
3572767156.975912,3.404839,10.836321,3.531772,-1.081014,-1.036741,-2.753012,0.101272,0.125147,-0.242267,2.323825,9.799580,0.778760
3572767156.985913,3.405852,10.837233,3.534343,-1.082027,-1.037654,-2.755583,0.101295,0.125175,-0.242430,2.323825,9.799580,0.778760
3572767156.995914,3.406865,10.838147,3.536914,-1.083040,-1.038567,-2.758155,0.101318,0.125204,-0.242591,2.323825,9.799580,0.778760
3572767157.005914,3.407878,10.839061,3.539488,-1.084053,-1.039481,-2.760728,0.101346,0.125232,-0.242773,2.323825,9.799580,0.778760
3572767157.015915,3.408892,10.839976,3.542062,-1.085067,-1.040397,-2.763303,0.101374,0.125260,-0.242953,2.323825,9.799580,0.778760
3572767157.025914,3.409905,10.840893,3.544638,-1.086081,-1.041313,-2.765879,0.101404,0.125287,-0.243137,2.323825,9.799580,0.778760
3572767157.035914,3.410920,10.841811,3.547216,-1.087095,-1.042231,-2.768456,0.101436,0.125314,-0.243329,2.323825,9.799580,0.778760
3572767157.045911,3.411934,10.842730,3.549795,-1.088109,-1.043150,-2.771035,0.101468,0.125340,-0.243519,2.323825,9.799580,0.778760
3572767157.055916,3.412949,10.843650,3.552376,-1.089124,-1.044071,-2.773616,0.101501,0.125367,-0.243709,2.323825,9.799580,0.778760
3572767157.065916,3.413964,10.844572,3.554958,-1.090139,-1.044992,-2.776198,0.101535,0.125392,-0.243897,2.323825,9.799580,0.778760
3572767157.075915,3.414980,10.845494,3.557541,-1.091155,-1.045915,-2.778782,0.101568,0.125418,-0.244085,2.323825,9.799580,0.778760
3572767157.085916,3.415996,10.846418,3.560126,-1.092171,-1.046838,-2.781367,0.101603,0.125442,-0.244272,2.323825,9.799580,0.778760
3572767157.095918,3.417012,10.847343,3.562712,-1.093187,-1.047763,-2.783953,0.101638,0.125467,-0.244458,2.323825,9.799580,0.778760
3572767157.105916,3.418028,10.848269,3.565300,-1.094204,-1.048690,-2.786541,0.101673,0.125491,-0.244642,2.323825,9.799580,0.778760
3572767157.115917,3.419045,10.849197,3.567890,-1.095220,-1.049617,-2.789130,0.101709,0.125515,-0.244827,2.323825,9.799580,0.778760
3572767157.125919,3.420063,10.850125,3.570480,-1.096238,-1.050546,-2.791721,0.101745,0.125538,-0.245010,2.323825,9.799580,0.778760
3572767157.135918,3.421080,10.851055,3.573073,-1.097255,-1.051475,-2.794313,0.101785,0.125561,-0.245209,2.323825,9.799580,0.778760
3572767157.145913,3.422098,10.851986,3.575666,-1.098273,-1.052406,-2.796907,0.101827,0.125583,-0.245415,2.323825,9.799580,0.778760
3572767157.155918,3.423117,10.852919,3.578262,-1.099292,-1.053339,-2.799502,0.101870,0.125605,-0.245624,2.323825,9.799580,0.778760
3572767157.165917,3.424136,10.853852,3.580859,-1.100311,-1.054273,-2.802099,0.101914,0.125626,-0.245833,2.323825,9.799580,0.778760
3572767157.175919,3.425155,10.854788,3.583457,-1.101330,-1.055208,-2.804698,0.101958,0.125647,-0.246040,2.323825,9.799580,0.778760
3572767157.185919,3.426175,10.855724,3.586057,-1.102350,-1.056145,-2.807298,0.102003,0.125667,-0.246247,2.323825,9.799580,0.778760
3572767157.195918,3.427195,10.856662,3.588659,-1.103370,-1.057083,-2.809899,0.102048,0.125687,-0.246452,2.323825,9.799580,0.778760
3572767157.205918,3.428216,10.857602,3.591262,-1.104391,-1.058022,-2.812503,0.102093,0.125707,-0.246657,2.323825,9.799580,0.778760
3572767157.215919,3.429237,10.858542,3.593867,-1.105412,-1.058963,-2.815107,0.102139,0.125726,-0.246860,2.323825,9.799580,0.778760
3572767157.225919,3.430259,10.859484,3.596473,-1.106434,-1.059905,-2.817713,0.102186,0.125744,-0.247063,2.323825,9.799580,0.778760
3572767157.235919,3.431281,10.860428,3.599081,-1.107456,-1.060848,-2.820321,0.102232,0.125762,-0.247264,2.323825,9.799580,0.778760
3572767157.245915,3.432303,10.861372,3.601690,-1.108478,-1.061793,-2.822931,0.102279,0.125780,-0.247465,2.323825,9.799580,0.778760
3572767157.255921,3.433326,10.862318,3.604301,-1.109501,-1.062739,-2.825541,0.102327,0.125797,-0.247664,2.323825,9.799580,0.778760
3572767157.265920,3.434350,10.863266,3.606913,-1.110525,-1.063686,-2.828153,0.102374,0.125813,-0.247863,2.323825,9.799580,0.778760
3572767157.275920,3.435374,10.864215,3.609527,-1.111549,-1.064635,-2.830767,0.102423,0.125829,-0.248060,2.323825,9.799580,0.778760
3572767157.285921,3.436398,10.865165,3.612142,-1.112573,-1.065585,-2.833382,0.102471,0.125845,-0.248257,2.323825,9.799580,0.778760
3572767157.295922,3.437423,10.866116,3.614759,-1.113598,-1.066537,-2.835999,0.102520,0.125860,-0.248453,2.323825,9.799580,0.778760
3572767157.305921,3.438449,10.867069,3.617377,-1.114624,-1.067489,-2.838617,0.102569,0.125875,-0.248648,2.323825,9.799580,0.778760
3572767157.315923,3.439475,10.868023,3.619996,-1.115650,-1.068443,-2.841237,0.102618,0.125889,-0.248841,2.323825,9.799580,0.778760
3572767157.325922,3.440501,10.868978,3.622617,-1.116676,-1.069399,-2.843858,0.102668,0.125903,-0.249034,2.323825,9.799580,0.778760
3572767157.335922,3.441528,10.869935,3.625239,-1.117703,-1.070355,-2.846480,0.102718,0.125916,-0.249226,2.323825,9.799580,0.778760
3572767157.345918,3.442555,10.870893,3.627863,-1.118730,-1.071313,-2.849104,0.102768,0.125929,-0.249417,2.323825,9.799580,0.778760
3572767157.355924,3.443583,10.871852,3.630488,-1.119758,-1.072273,-2.851729,0.102819,0.125941,-0.249607,2.323825,9.799580,0.778760
3572767157.365923,3.444612,10.872813,3.633115,-1.120787,-1.073233,-2.854355,0.102869,0.125953,-0.249797,2.323825,9.799580,0.778760
3572767157.375923,3.445641,10.873775,3.635743,-1.121816,-1.074195,-2.856983,0.102920,0.125964,-0.249985,2.323825,9.799580,0.778760
3572767157.385923,3.446670,10.874738,3.638372,-1.122845,-1.075158,-2.859612,0.102972,0.125975,-0.250172,2.323825,9.799580,0.778760
3572767157.395924,3.447700,10.875702,3.641003,-1.123875,-1.076123,-2.862243,0.103023,0.125985,-0.250359,2.323825,9.799580,0.778760
3572767157.405924,3.448731,10.876668,3.643635,-1.124906,-1.077089,-2.864875,0.103075,0.125995,-0.250545,2.323825,9.799580,0.778760
3572767157.415924,3.449762,10.877635,3.646268,-1.125937,-1.078056,-2.867508,0.103127,0.126005,-0.250729,2.323825,9.799580,0.778760
3572767157.425926,3.450793,10.878603,3.648903,-1.126968,-1.079024,-2.870143,0.103179,0.126014,-0.250913,2.323825,9.799580,0.778760
3572767157.435925,3.451825,10.879573,3.651538,-1.128000,-1.079994,-2.872779,0.103232,0.126022,-0.251096,2.323825,9.799580,0.778760
3572767157.445920,3.452858,10.880544,3.654176,-1.129033,-1.080964,-2.875416,0.103284,0.126030,-0.251278,2.323825,9.799580,0.778760
3572767157.455925,3.453891,10.881516,3.656814,-1.130066,-1.081937,-2.878055,0.103337,0.126038,-0.251459,2.323825,9.799580,0.778760
3572767157.465926,3.454924,10.882490,3.659454,-1.131100,-1.082910,-2.880695,0.103390,0.126045,-0.251640,2.323825,9.799580,0.778760
3572767157.475926,3.455959,10.883464,3.662095,-1.132134,-1.083885,-2.883336,0.103444,0.126051,-0.251819,2.323825,9.799580,0.778760
3572767157.485926,3.456993,10.884440,3.664738,-1.133169,-1.084861,-2.885978,0.103497,0.126057,-0.251998,2.323825,9.799580,0.778760
3572767157.495926,3.458029,10.885417,3.667381,-1.134204,-1.085838,-2.888622,0.103551,0.126063,-0.252175,2.323825,9.799580,0.778760
3572767157.505927,3.459064,10.886396,3.670026,-1.135240,-1.086816,-2.891267,0.103604,0.126068,-0.252352,2.323825,9.799580,0.778760
3572767157.515926,3.460101,10.887376,3.672672,-1.136276,-1.087796,-2.893913,0.103658,0.126073,-0.252528,2.323825,9.799580,0.778760
3572767157.525928,3.461138,10.888357,3.675320,-1.137313,-1.088777,-2.896560,0.103712,0.126077,-0.252703,2.323825,9.799580,0.778760
3572767157.535928,3.462175,10.889339,3.677968,-1.138350,-1.089759,-2.899209,0.103767,0.126081,-0.252878,2.323825,9.799580,0.778760
3572767157.545922,3.463213,10.890322,3.680618,-1.139388,-1.090743,-2.901859,0.103821,0.126084,-0.253051,2.323825,9.799580,0.778760
3572767157.555929,3.464251,10.891307,3.683269,-1.140427,-1.091727,-2.904510,0.103875,0.126087,-0.253224,2.323825,9.799580,0.778760
3572767157.565928,3.465290,10.892293,3.685922,-1.141466,-1.092713,-2.907162,0.103930,0.126089,-0.253396,2.323825,9.799580,0.778760
3572767157.575928,3.466330,10.893280,3.688575,-1.142505,-1.093701,-2.909815,0.103985,0.126091,-0.253567,2.323825,9.799580,0.778760
3572767157.585928,3.467370,10.894269,3.691230,-1.143545,-1.094689,-2.912470,0.104039,0.126093,-0.253737,2.323825,9.799580,0.778760
3572767157.595929,3.468411,10.895258,3.693885,-1.144586,-1.095679,-2.915126,0.104094,0.126094,-0.253906,2.323825,9.799580,0.778760
3572767157.605929,3.469452,10.896249,3.696542,-1.145627,-1.096669,-2.917783,0.104149,0.126094,-0.254075,2.323825,9.799580,0.778760
3572767157.615930,3.470494,10.897241,3.699200,-1.146669,-1.097662,-2.920441,0.104204,0.126094,-0.254243,2.323825,9.799580,0.778760
3572767157.625929,3.471536,10.898234,3.701860,-1.147711,-1.098655,-2.923100,0.104260,0.126094,-0.254409,2.323825,9.799580,0.778760
3572767157.635930,3.472579,10.899229,3.704520,-1.148754,-1.099649,-2.925760,0.104315,0.126093,-0.254576,2.323825,9.799580,0.778760
3572767157.645926,3.473622,10.900225,3.707181,-1.149798,-1.100645,-2.928422,0.104370,0.126092,-0.254741,2.323825,9.799580,0.778760
3572767157.655932,3.474666,10.901222,3.709844,-1.150841,-1.101642,-2.931084,0.104426,0.126090,-0.254905,2.323825,9.799580,0.778760
3572767157.665929,3.475711,10.902220,3.712508,-1.151886,-1.102640,-2.933748,0.104481,0.126088,-0.255069,2.323825,9.799580,0.778760
3572767157.675931,3.476756,10.903219,3.715172,-1.152931,-1.103640,-2.936413,0.104536,0.126085,-0.255232,2.323825,9.799580,0.778760
3572767157.685930,3.477802,10.904220,3.717838,-1.153977,-1.104640,-2.939079,0.104592,0.126082,-0.255394,2.323825,9.799580,0.778760
3572767157.695932,3.478848,10.905222,3.720505,-1.155023,-1.105642,-2.941746,0.104648,0.126078,-0.255556,2.323825,9.799580,0.778760
3572767157.705931,3.479895,10.906225,3.723173,-1.156070,-1.106645,-2.944414,0.104703,0.126074,-0.255716,2.323825,9.799580,0.778760
3572767157.715933,3.480942,10.907229,3.725843,-1.157117,-1.107649,-2.947083,0.104759,0.126070,-0.255876,2.323825,9.799580,0.778760
3572767157.725932,3.481990,10.908234,3.728513,-1.158165,-1.108655,-2.949753,0.104814,0.126065,-0.256035,2.323825,9.799580,0.778760
3572767157.735933,3.483038,10.909241,3.731184,-1.159213,-1.109661,-2.952424,0.104870,0.126059,-0.256193,2.323825,9.799580,0.778760
3572767157.745927,3.484087,10.910249,3.733856,-1.160262,-1.110669,-2.955097,0.104926,0.126054,-0.256351,2.323825,9.799580,0.778760
3572767157.755933,3.485137,10.911258,3.736529,-1.161312,-1.111678,-2.957770,0.104981,0.126047,-0.256508,2.323825,9.799580,0.778760
3572767157.765933,3.486187,10.912268,3.739204,-1.162362,-1.112688,-2.960444,0.105037,0.126040,-0.256664,2.323825,9.799580,0.778760
3572767157.775934,3.487237,10.913279,3.741879,-1.163413,-1.113699,-2.963120,0.105093,0.126033,-0.256819,2.323825,9.799580,0.778760
3572767157.785933,3.488289,10.914292,3.744555,-1.164464,-1.114712,-2.965796,0.105148,0.126026,-0.256973,2.323825,9.799580,0.778760
3572767157.795934,3.489340,10.915305,3.747233,-1.165516,-1.115726,-2.968473,0.105204,0.126018,-0.257127,2.323825,9.799580,0.778760
3572767157.805934,3.490393,10.916320,3.749911,-1.166568,-1.116741,-2.971151,0.105260,0.126009,-0.257280,2.323825,9.799580,0.778760
3572767157.815934,3.491446,10.917336,3.752590,-1.167621,-1.117757,-2.973831,0.105315,0.126000,-0.257432,2.323825,9.799580,0.778760
3572767157.825934,3.492499,10.918353,3.755271,-1.168674,-1.118774,-2.976511,0.105371,0.125991,-0.257584,2.323825,9.799580,0.778760
3572767157.835936,3.493553,10.919372,3.757952,-1.169728,-1.119792,-2.979192,0.105426,0.125981,-0.257734,2.323825,9.799580,0.778760
3572767157.845930,3.494607,10.920391,3.760634,-1.170783,-1.120812,-2.981874,0.105482,0.125971,-0.257884,2.323825,9.799580,0.778760
3572767157.855936,3.495663,10.921412,3.763317,-1.171838,-1.121832,-2.984558,0.105537,0.125960,-0.258034,2.323825,9.799580,0.778760
3572767157.865935,3.496718,10.922434,3.766001,-1.172893,-1.122854,-2.987242,0.105593,0.125949,-0.258182,2.323825,9.799580,0.778760
3572767157.875936,3.497774,10.923457,3.768686,-1.173950,-1.123877,-2.989927,0.105648,0.125937,-0.258330,2.323825,9.799580,0.778760
3572767157.885935,3.498831,10.924481,3.771372,-1.175006,-1.124902,-2.992613,0.105703,0.125925,-0.258477,2.323825,9.799580,0.778760
3572767157.895937,3.499888,10.925506,3.774059,-1.176064,-1.125927,-2.995299,0.105758,0.125913,-0.258624,2.323825,9.799580,0.778760
3572767157.905936,3.500946,10.926533,3.776747,-1.177122,-1.126953,-2.997987,0.105813,0.125900,-0.258769,2.323825,9.799580,0.778760
3572767157.915937,3.502005,10.927561,3.779435,-1.178180,-1.127981,-3.000676,0.105868,0.125886,-0.258914,2.323825,9.799580,0.778760
3572767157.925937,3.503064,10.928589,3.782125,-1.179239,-1.129010,-3.003365,0.105923,0.125873,-0.259058,2.323825,9.799580,0.778760
3572767157.935937,3.504123,10.929619,3.784815,-1.180298,-1.130040,-3.006056,0.105978,0.125859,-0.259202,2.323825,9.799580,0.778760
3572767157.945933,3.505183,10.930650,3.787507,-1.181358,-1.131071,-3.008747,0.106033,0.125844,-0.259345,2.323825,9.799580,0.778760
3572767157.955938,3.506244,10.931683,3.790199,-1.182419,-1.132103,-3.011439,0.106087,0.125829,-0.259487,2.323825,9.799580,0.778760
3572767157.965938,3.507305,10.932716,3.792892,-1.183480,-1.133136,-3.014132,0.106142,0.125814,-0.259628,2.323825,9.799580,0.778760
