Absolute Time,tau_d_psi,tau_d_x,tau_d_y,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot,nu_psi_hat, nu_x_hat, nu_y_hat
3573965802.861206,3.561563,2.848178,9.224926,-0.169546,0.143047,-0.140721,0.171263,5.821863,2.289029,0.001717,5.964910,2.148308,0.499337,0.112290,-0.049868,0.899473,0.507423
3573965802.871215,3.560420,2.804754,9.197183,-0.170031,0.143375,-0.141042,0.171414,5.830301,2.294406,0.001383,5.973676,2.153364,0.500460,0.112289,-0.049806,0.898899,0.507585
3573965802.881215,3.559077,2.761291,9.168707,-0.170513,0.143700,-0.141363,0.171564,5.838738,2.299783,0.001051,5.982438,2.158419,0.501583,0.112287,-0.049740,0.898301,0.507732
3573965802.891215,3.557533,2.717798,9.139503,-0.170994,0.144020,-0.141685,0.171715,5.847175,2.305158,0.000720,5.991195,2.163473,0.502706,0.112281,-0.049670,0.897682,0.507863
3573965802.901215,3.555790,2.674283,9.109579,-0.171473,0.144337,-0.142008,0.171865,5.855612,2.310533,0.000392,5.999949,2.168525,0.503828,0.112273,-0.049597,0.897041,0.507978
3573965802.911215,3.553848,2.630755,9.078941,-0.171950,0.144649,-0.142330,0.172016,5.864049,2.315907,0.000065,6.008698,2.173576,0.504951,0.112262,-0.049520,0.896377,0.508078
3573965802.921216,3.551709,2.587220,9.047597,-0.172426,0.144958,-0.142654,0.172167,5.872485,2.321279,-0.000259,6.017442,2.178626,0.506074,0.112248,-0.049439,0.895692,0.508163
3573965802.931216,3.549372,2.543688,9.015554,-0.172899,0.145262,-0.142977,0.172318,5.880919,2.326651,-0.000582,6.026182,2.183673,0.507196,0.112231,-0.049354,0.894986,0.508232
3573965802.941216,3.546839,2.500165,8.982821,-0.173371,0.145563,-0.143301,0.172468,5.889353,2.332020,-0.000902,6.034916,2.188719,0.508318,0.112211,-0.049266,0.894257,0.508285
3573965802.951215,3.544111,2.456661,8.949405,-0.173840,0.145859,-0.143625,0.172619,5.897786,2.337388,-0.001221,6.043645,2.193763,0.509440,0.112189,-0.049174,0.893508,0.508324
3573965802.961209,3.541189,2.413182,8.915315,-0.174308,0.146151,-0.143950,0.172770,5.906217,2.342755,-0.001537,6.052368,2.198805,0.510562,0.112164,-0.049078,0.892737,0.508346
3573965802.971216,3.538073,2.369736,8.880559,-0.174773,0.146439,-0.144275,0.172921,5.914646,2.348119,-0.001851,6.061085,2.203844,0.511683,0.112136,-0.048979,0.891946,0.508353
3573965802.981217,3.534766,2.326332,8.845147,-0.175236,0.146723,-0.144600,0.173073,5.923074,2.353481,-0.002164,6.069796,2.208881,0.512805,0.112106,-0.048876,0.891133,0.508345
3573965802.991218,3.531267,2.282975,8.809087,-0.175697,0.147003,-0.144926,0.173224,5.931499,2.358841,-0.002474,6.078501,2.213915,0.513926,0.112073,-0.048770,0.890300,0.508322
3573965803.001218,3.527579,2.239676,8.772388,-0.176156,0.147278,-0.145252,0.173375,5.939922,2.364199,-0.002781,6.087200,2.218947,0.515046,0.112036,-0.048660,0.889447,0.508283
3573965803.011219,3.523702,2.196439,8.735060,-0.176613,0.147549,-0.145578,0.173527,5.948343,2.369554,-0.003087,6.095892,2.223976,0.516166,0.111998,-0.048546,0.888573,0.508229
3573965803.021219,3.519638,2.153273,8.697113,-0.177068,0.147816,-0.145905,0.173678,5.956760,2.374907,-0.003390,6.104577,2.229002,0.517286,0.111956,-0.048429,0.887679,0.508160
3573965803.031219,3.515388,2.110186,8.658557,-0.177520,0.148079,-0.146231,0.173829,5.965175,2.380257,-0.003691,6.113255,2.234025,0.518405,0.111912,-0.048308,0.886765,0.508075
3573965803.041220,3.510953,2.067184,8.619401,-0.177970,0.148338,-0.146558,0.173981,5.973587,2.385603,-0.003989,6.121925,2.239045,0.519524,0.111865,-0.048184,0.885832,0.507976
3573965803.051219,3.506336,2.024274,8.579657,-0.178418,0.148592,-0.146886,0.174133,5.981996,2.390947,-0.004286,6.130588,2.244062,0.520643,0.111815,-0.048056,0.884879,0.507861
3573965803.061212,3.501537,1.981463,8.539334,-0.178864,0.148843,-0.147213,0.174284,5.990401,2.396288,-0.004579,6.139244,2.249075,0.521761,0.111763,-0.047925,0.883906,0.507732
3573965803.071220,3.496557,1.938759,8.498443,-0.179307,0.149089,-0.147541,0.174436,5.998803,2.401625,-0.004871,6.147891,2.254084,0.522878,0.111708,-0.047790,0.882914,0.507587
3573965803.081220,3.491400,1.896168,8.456995,-0.179747,0.149330,-0.147868,0.174588,6.007200,2.406958,-0.005159,6.156530,2.259090,0.523995,0.111650,-0.047653,0.881904,0.507428
3573965803.091222,3.486065,1.853696,8.415002,-0.180185,0.149568,-0.148196,0.174740,6.015594,2.412288,-0.005446,6.165161,2.264092,0.525111,0.111589,-0.047511,0.880874,0.507254
3573965803.101220,3.480555,1.811351,8.372473,-0.180621,0.149801,-0.148524,0.174891,6.023983,2.417615,-0.005730,6.173784,2.269090,0.526226,0.111526,-0.047367,0.879826,0.507065
3573965803.111221,3.474871,1.769138,8.329421,-0.181054,0.150030,-0.148852,0.175043,6.032368,2.422937,-0.006011,6.182397,2.274085,0.527341,0.111460,-0.047219,0.878759,0.506861
3573965803.121222,3.469015,1.727064,8.285856,-0.181485,0.150254,-0.149181,0.175195,6.040748,2.428255,-0.006290,6.191002,2.279074,0.528456,0.111392,-0.047068,0.877674,0.506643
3573965803.131223,3.462990,1.685136,8.241791,-0.181913,0.150474,-0.149509,0.175347,6.049123,2.433569,-0.006566,6.199598,2.284060,0.529569,0.111320,-0.046914,0.876571,0.506411
3573965803.141222,3.456795,1.643359,8.197237,-0.182339,0.150690,-0.149837,0.175500,6.057494,2.438879,-0.006840,6.208184,2.289041,0.530682,0.111247,-0.046756,0.875451,0.506164
3573965803.151221,3.450434,1.601740,8.152206,-0.182762,0.150902,-0.150166,0.175652,6.065859,2.444184,-0.007110,6.216761,2.294018,0.531794,0.111170,-0.046596,0.874312,0.505902
3573965803.161214,3.443909,1.560284,8.106709,-0.183183,0.151110,-0.150494,0.175804,6.074219,2.449484,-0.007379,6.225328,2.298990,0.532905,0.111091,-0.046432,0.873157,0.505627
3573965803.171223,3.437220,1.518998,8.060759,-0.183600,0.151313,-0.150822,0.175956,6.082573,2.454780,-0.007644,6.233886,2.303958,0.534016,0.111009,-0.046265,0.871984,0.505337
3573965803.181224,3.430371,1.477886,8.014367,-0.184016,0.151512,-0.151151,0.176109,6.090921,2.460071,-0.007907,6.242433,2.308920,0.535126,0.110925,-0.046095,0.870794,0.505033
3573965803.191225,3.423363,1.436954,7.967547,-0.184428,0.151706,-0.151479,0.176261,6.099263,2.465356,-0.008167,6.250970,2.313877,0.536234,0.110838,-0.045922,0.869587,0.504715
3573965803.201223,3.416197,1.396208,7.920309,-0.184838,0.151897,-0.151807,0.176413,6.107600,2.470637,-0.008424,6.259497,2.318830,0.537342,0.110749,-0.045747,0.868364,0.504384
3573965803.211223,3.408876,1.355654,7.872667,-0.185245,0.152083,-0.152135,0.176566,6.115930,2.475912,-0.008679,6.268013,2.323777,0.538449,0.110657,-0.045568,0.867124,0.504038
3573965803.221225,3.401403,1.315295,7.824633,-0.185649,0.152265,-0.152463,0.176718,6.124253,2.481182,-0.008931,6.276518,2.328719,0.539556,0.110562,-0.045386,0.865868,0.503679
3573965803.231225,3.393778,1.275138,7.776218,-0.186050,0.152443,-0.152791,0.176871,6.132570,2.486446,-0.009180,6.285012,2.333655,0.540661,0.110465,-0.045202,0.864596,0.503306
3573965803.241225,3.386005,1.235187,7.727436,-0.186449,0.152616,-0.153119,0.177023,6.140879,2.491705,-0.009426,6.293495,2.338586,0.541765,0.110366,-0.045015,0.863309,0.502920
3573965803.251224,3.378084,1.195447,7.678299,-0.186845,0.152785,-0.153446,0.177176,6.149182,2.496958,-0.009669,6.301967,2.343511,0.542868,0.110264,-0.044824,0.862006,0.502520
3573965803.261219,3.370019,1.155923,7.628819,-0.187238,0.152950,-0.153773,0.177329,6.157478,2.502204,-0.009909,6.310428,2.348431,0.543970,0.110159,-0.044632,0.860687,0.502107
3573965803.271226,3.361812,1.116618,7.579009,-0.187628,0.153111,-0.154100,0.177481,6.165766,2.507445,-0.010146,6.318876,2.353344,0.545071,0.110052,-0.044436,0.859354,0.501681
3573965803.281226,3.353463,1.077538,7.528882,-0.188015,0.153267,-0.154427,0.177634,6.174046,2.512679,-0.010381,6.327314,2.358252,0.546171,0.109942,-0.044238,0.858005,0.501242
3573965803.291226,3.344977,1.038687,7.478449,-0.188399,0.153420,-0.154753,0.177787,6.182319,2.517907,-0.010612,6.335739,2.363154,0.547270,0.109831,-0.044037,0.856642,0.500790
3573965803.301227,3.336354,1.000069,7.427724,-0.188781,0.153568,-0.155079,0.177940,6.190583,2.523129,-0.010841,6.344152,2.368049,0.548368,0.109716,-0.043834,0.855265,0.500325
3573965803.311228,3.327598,0.961687,7.376718,-0.189159,0.153712,-0.155405,0.178093,6.198840,2.528343,-0.011067,6.352552,2.372938,0.549464,0.109599,-0.043628,0.853873,0.499848
3573965803.321228,3.318710,0.923547,7.325445,-0.189535,0.153852,-0.155730,0.178246,6.207088,2.533552,-0.011289,6.360940,2.377821,0.550560,0.109480,-0.043420,0.852467,0.499357
